,trial_no,max_depth,imp_threshold,min_samples_split,min_impurity_decrease,criterium,n_steps,adaptive,train_score,metric,opt_direction,test_score
129,14,3,2.1101833749745862e-05,2,5.634603563440292e-05,log_loss,auto,False,0.9757558187849009,matthews_corrcoef,maximize,0.9863434247022977
130,140,5,0.0016085748854786708,2,7.65709458636508e-06,gini,auto,False,0.97219262709266,matthews_corrcoef,maximize,0.9863434247022977
131,82,4,0.0037637452793879444,2,0.00011163195059309766,gini,auto,False,0.97219262709266,matthews_corrcoef,maximize,0.9863434247022977
132,94,4,1e-07,2,5.483638799557754e-06,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,0.9863434247022977
133,152,5,1e-07,2,6.639151274895418e-07,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,0.9863434247022977
134,105,5,0.004155492226940351,2,3.041022605426627e-07,gini,auto,False,0.97219262709266,matthews_corrcoef,maximize,0.9863434247022977
135,183,5,0.0007603346125254833,2,1.0515668946439318e-06,gini,auto,False,0.97219262709266,matthews_corrcoef,maximize,0.9863434247022977
136,182,5,0.05,2,0.004371495113793579,log_loss,auto,False,0.972196428001605,matthews_corrcoef,maximize,0.9862647173697827
137,129,5,0.05,2,2.510267066876164e-06,log_loss,auto,False,0.972196428001605,matthews_corrcoef,maximize,0.9862647173697827
138,127,5,0.05,2,6.0728171467962625e-06,log_loss,auto,False,0.972196428001605,matthews_corrcoef,maximize,0.9862647173697827
139,119,5,0.04999999999999994,2,3.2467860508674373e-07,log_loss,auto,False,0.972196428001605,matthews_corrcoef,maximize,0.9862647173697827
140,160,4,0.05,2,0.00042583454565520016,log_loss,auto,False,0.972196428001605,matthews_corrcoef,maximize,0.9862647173697827
141,33,5,0.05,2,1e-07,log_loss,auto,False,0.972196428001605,matthews_corrcoef,maximize,0.9862647173697827
142,130,5,0.05,2,3.026708052919256e-05,log_loss,auto,False,0.972196428001605,matthews_corrcoef,maximize,0.9862647173697827
143,83,4,0.05,2,0.000703849150432783,gini,auto,False,0.972196428001605,matthews_corrcoef,maximize,0.9862647173697827
144,153,4,0.05,2,1.4926048346655263e-05,log_loss,auto,False,0.972196428001605,matthews_corrcoef,maximize,0.9862647173697827
145,155,5,0.05,2,9.155775825288535e-07,log_loss,auto,False,0.972196428001605,matthews_corrcoef,maximize,0.9862647173697827
146,86,4,0.05,2,0.0001411013083608341,log_loss,auto,False,0.972196428001605,matthews_corrcoef,maximize,0.9862647173697827
147,13,5,0.05,2,9.009178248500479e-05,log_loss,auto,False,0.972196428001605,matthews_corrcoef,maximize,0.9862647173697827
148,79,4,0.05,2,1e-07,log_loss,auto,False,0.972196428001605,matthews_corrcoef,maximize,0.9862647173697827
149,10,4,0.05,2,4.346395183157307e-06,log_loss,auto,False,0.972196428001605,matthews_corrcoef,maximize,0.9862647173697827
150,157,4,1e-07,2,0.0008810465650556804,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,0.9862240710318251
