,trial_no,max_depth,imp_threshold,min_samples_split,min_impurity_decrease,criterium,n_steps,adaptive,train_score,metric,opt_direction,test_score,error
109,107,5,1e-07,10,2.9517398258053072e-06,mse,auto,False,0.9150872899178204,r2_score,maximize,0.9086888492299323,
110,26,5,0.0022268213096625794,10,1e-07,mse,auto,False,0.9150872899178204,r2_score,maximize,0.9086888492299323,
111,157,5,1e-07,10,1.9234231855978748e-05,mse,auto,False,0.9150872899178204,r2_score,maximize,0.9086888492299323,
112,92,5,0.04999999999999994,10,2.2401810804654483e-05,mse,auto,False,0.9150872899178204,r2_score,maximize,0.9086888492299323,
113,100,5,0.00010837138516253732,10,3.5873505227288676e-05,mse,auto,False,0.9150872899178204,r2_score,maximize,0.9086888492299323,
114,116,5,1e-07,10,3.3009928227489106e-07,mse,auto,False,0.9150872899178204,r2_score,maximize,0.9086888492299323,
115,112,5,0.05,10,2.0230257308485306e-07,mse,auto,False,0.9150872899178204,r2_score,maximize,0.9086888492299323,
116,14,5,1e-07,10,1e-07,mse,auto,False,0.9150872899178204,r2_score,maximize,0.9086888492299323,
117,185,5,7.740011906388001e-05,10,5.030684436498719e-07,mse,auto,False,0.9150872899178204,r2_score,maximize,0.9086888492299323,
118,45,5,2.6229932983503882e-05,10,1.138017724781794e-06,mse,auto,False,0.9150872899178204,r2_score,maximize,0.9086888492299323,
119,149,5,1e-07,10,1.6542692088168625e-07,mse,auto,False,0.9150872899178204,r2_score,maximize,0.9086888492299323,
120,52,5,1e-07,10,9.937383643370157e-07,mse,auto,False,0.9150872899178204,r2_score,maximize,0.9086888492299323,
121,51,5,0.05,10,7.131755400469749e-07,mse,auto,False,0.9150872899178204,r2_score,maximize,0.9086888492299323,
122,122,5,0.05,10,1.7923724608888336e-06,mse,auto,False,0.9150872899178204,r2_score,maximize,0.9086888492299323,
123,87,5,1.4825448046493874e-05,10,2.379813984011024e-07,mse,auto,False,0.9150872899178204,r2_score,maximize,0.9086888492299323,
124,72,5,0.0025873547100321763,10,3.337238372264221e-06,mse,auto,False,0.9150872899178204,r2_score,maximize,0.9086888492299323,
125,77,5,0.05,10,4.745372144219159e-05,mse,auto,False,0.9150872899178204,r2_score,maximize,0.9086888492299323,
126,59,5,1e-07,10,7.652121090722951e-06,mse,auto,False,0.9150872899178204,r2_score,maximize,0.9086888492299323,
127,132,5,5.1981936316974504e-05,10,7.30660671052401e-06,mse,auto,False,0.9150872899178204,r2_score,maximize,0.9086888492299323,
128,71,5,0.05,10,6.8056716036373655e-06,mse,auto,False,0.9150872899178204,r2_score,maximize,0.9086888492299323,
129,142,5,0.05,10,1e-07,mse,auto,False,0.9150872899178204,r2_score,maximize,0.9086888492299323,
130,140,5,1e-07,2,7.480710800559288e-05,mse,auto,False,0.915143359432047,r2_score,maximize,0.908663175017507,
131,152,5,0.05,2,8.273098871514799e-05,mse,auto,False,0.915143359432047,r2_score,maximize,0.908663175017507,
132,28,5,1e-07,10,7.243774191859854e-05,mse,auto,False,0.9150200504869758,r2_score,maximize,0.9086122390590239,
133,139,5,8.638673428824174e-05,10,8.263905930841763e-05,mse,auto,False,0.9150200504869758,r2_score,maximize,0.9086122390590239,
134,37,5,1e-07,2,0.000143791505252256,mse,auto,False,0.9150133157648814,r2_score,maximize,0.9085820712286979,
135,31,5,1.0176683731870557e-05,5,1e-07,huber,auto,False,0.915293146172374,r2_score,maximize,0.9082368124608099,
136,97,5,1e-07,5,2.9040582001931536e-07,huber,auto,False,0.915293146172374,r2_score,maximize,0.9082368124608099,
137,19,5,0.03837461869723669,5,1e-07,huber,auto,False,0.915293146172374,r2_score,maximize,0.9082368124608099,
138,64,5,1e-07,5,1.6625235186326388e-05,huber,auto,False,0.915293146172374,r2_score,maximize,0.9082368124608099,
139,65,5,1.1034441058243017e-05,5,5.585867826226764e-06,huber,auto,False,0.915293146172374,r2_score,maximize,0.9082368124608099,
140,46,5,1e-07,2,6.885542997211669e-07,huber,auto,False,0.915293146172374,r2_score,maximize,0.9082368124608099,
141,20,5,0.0021856899802578933,2,1e-07,huber,auto,False,0.915293146172374,r2_score,maximize,0.9082368124608099,
142,54,5,0.05,2,2.728167038817367e-06,huber,auto,False,0.915293146172374,r2_score,maximize,0.9082368124608099,
143,36,5,1e-07,2,4.319770901603971e-06,huber,auto,False,0.915293146172374,r2_score,maximize,0.9082368124608099,
144,44,5,1e-07,5,1.7794265985649748e-06,huber,auto,False,0.915293146172374,r2_score,maximize,0.9082368124608099,
145,93,5,0.05,2,3.356972357451641e-07,huber,auto,False,0.915293146172374,r2_score,maximize,0.9082368124608099,
146,83,5,0.00017724722348348015,2,1.2364349645536827e-05,huber,auto,False,0.915293146172374,r2_score,maximize,0.9082368124608099,
147,55,5,0.05,5,3.43878370165744e-06,huber,auto,False,0.915293146172374,r2_score,maximize,0.9082368124608099,
148,82,5,0.05,5,2.010640144194368e-05,huber,auto,False,0.915293146172374,r2_score,maximize,0.9082368124608099,
149,57,5,0.05,5,6.890053905953427e-07,huber,auto,False,0.915293146172374,r2_score,maximize,0.9082368124608099,
150,38,5,1e-07,2,1e-07,huber,auto,False,0.915293146172374,r2_score,maximize,0.9082368124608099,
151,78,5,0.05,2,2.392150520704955e-05,huber,auto,False,0.915273533088316,r2_score,maximize,0.9082132265820124,
152,79,5,1e-07,2,2.68570613337157e-05,huber,auto,False,0.915273533088316,r2_score,maximize,0.9082132265820124,
153,114,5,0.05,10,1.3383386067166932e-05,huber,auto,False,0.9151698372273026,r2_score,maximize,0.9081858765023267,
154,23,5,0.05,10,1e-07,huber,auto,False,0.9151698372273026,r2_score,maximize,0.9081858765023267,
155,41,5,2.0942162452129904e-05,10,1.0410828544853047e-06,huber,auto,False,0.9151698372273026,r2_score,maximize,0.9081858765023267,
156,49,5,1e-07,10,4.4803699921981844e-06,huber,auto,False,0.9151698372273026,r2_score,maximize,0.9081858765023267,
157,12,5,1e-07,10,1e-07,huber,auto,False,0.9151698372273026,r2_score,maximize,0.9081858765023267,
158,108,5,0.05,10,3.4405079726920787e-07,huber,auto,False,0.9151698372273026,r2_score,maximize,0.9081858765023267,
159,128,5,1e-07,10,1.678809364617852e-05,huber,auto,False,0.9151698372273026,r2_score,maximize,0.9081858765023267,
160,61,5,0.05,10,3.304711992246189e-06,huber,auto,False,0.9151698372273026,r2_score,maximize,0.9081858765023267,
161,81,5,0.00011756067813693138,10,2.207930457966273e-05,huber,auto,False,0.9151502241432447,r2_score,maximize,0.9081622906235292,
162,181,5,1e-07,5,6.470860136275063e-05,huber,auto,False,0.9149538063823146,r2_score,maximize,0.9078134050412471,
163,56,5,1e-07,10,0.00042661540437598445,mse,auto,False,0.9136661395286548,r2_score,maximize,0.9070186142615106,
164,66,5,1e-07,2,0.0003766886866486458,mse,auto,False,0.9136661395286548,r2_score,maximize,0.9070186142615106,
165,4,5,2.440106227478093e-07,2,0.001728310149789484,mse,auto,False,0.9096273404661003,r2_score,maximize,0.9033922054940825,
166,99,5,0.04999999999999994,2,1.713377835994177e-06,mae,auto,False,0.9053269776523537,r2_score,maximize,0.9008873988653442,
167,98,5,1e-07,5,8.678083795200462e-05,mae,auto,False,0.9053269776523537,r2_score,maximize,0.9008873988653442,
168,30,5,1e-07,5,1e-07,mae,auto,False,0.9053269776523537,r2_score,maximize,0.9008873988653442,
